# Time(s)	Traffic(Mbps)
17.87	651.828
17.88	651.828
17.89	651.842
17.9	651.842
17.91	651.849
17.92	651.849
17.93	651.849
17.94	651.849
17.95	651.854
17.96	651.854
17.97	651.863
17.98	651.863
17.99	651.87
18	651.87
18.01	651.87
18.02	651.87
18.03	651.87
18.04	651.87
18.05	651.87
18.06	651.87
18.07	651.875
18.08	651.875
18.09	651.884
18.1	651.884
18.11	651.891
18.12	651.891
18.13	651.891
18.14	651.891
18.15	651.891
18.16	651.891
18.17	651.891
18.18	651.891
18.19	651.896
18.2	651.896
18.21	651.905
18.22	651.905
18.23	651.912
18.24	651.912
18.25	651.912
18.26	651.912
18.27	651.912
18.28	651.912
18.29	651.912
18.3	651.912
18.31	651.951
18.32	651.951
18.33	652.03
18.34	652.03
18.35	652.072
18.36	652.072
18.37	652.072
18.38	652.072
18.39	652.13
18.4	652.13
18.41	652.246
18.42	652.246
18.43	652.32
18.44	652.32
18.45	652.329
18.46	652.329
18.47	652.336
18.48	652.336
18.49	652.336
18.5	652.336
18.51	652.371
18.52	652.371
18.53	652.441
18.54	652.441
18.55	652.483
18.56	652.483
18.57	652.496
18.58	652.496
18.59	652.517
18.6	652.517
18.61	652.545
18.62	652.545
18.63	652.566
18.64	652.566
18.65	652.58
18.66	652.58
18.67	652.587
18.68	652.587
18.69	652.587
18.7	652.587
18.71	652.594
18.72	652.594
18.73	652.608
18.74	652.608
18.75	652.615
18.76	652.615
18.77	652.615
18.78	652.615
18.79	652.619
18.8	652.619
18.81	652.629
18.82	652.629
18.83	652.636
18.84	652.636
18.85	652.636
18.86	652.636
18.87	652.636
18.88	652.636
18.89	652.636
18.9	652.636
18.91	652.64
18.92	652.64
18.93	652.65
18.94	652.65
18.95	652.656
18.96	652.656
18.97	652.656
18.98	652.656
18.99	652.656
19	652.656
19.01	652.656
19.02	652.656
19.03	652.661
19.04	652.661
19.05	652.67
19.06	652.67
19.07	652.677
19.08	652.677
19.09	652.677
19.1	652.677
19.11	652.677
19.12	652.677
19.13	652.677
19.14	652.677
19.15	652.717
19.16	652.717
19.17	652.796
19.18	652.796
19.19	652.837
19.2	652.837
19.21	652.837
19.22	652.837
19.23	652.895
19.24	652.895
19.25	653.011
19.26	653.011
19.27	653.086
19.28	653.086
19.29	653.095
19.3	653.095
19.31	653.109
19.32	653.109
19.33	653.123
19.34	653.123
19.35	653.164
19.36	653.164
19.37	653.234
19.38	653.234
19.39	653.276
19.4	653.276
19.41	653.29
19.42	653.29
19.43	653.318
19.44	653.318
19.45	653.359
19.46	653.359
19.47	653.387
19.48	653.387
19.49	653.401
19.5	653.401
19.51	653.415
19.52	653.415
19.53	653.429
19.54	653.429
19.55	653.443
19.56	653.443
19.57	653.457
19.58	653.457
19.59	653.464
19.6	653.464
19.61	653.464
19.62	653.464
19.63	653.471
19.64	653.471
19.65	653.484
19.66	653.484
19.67	653.491
19.68	653.491
19.69	653.491
19.7	653.491
19.71	653.496
19.72	653.496
19.73	653.505
19.74	653.505
19.75	653.512
19.76	653.512
19.77	653.512
19.78	653.512
19.79	653.512
19.8	653.512
19.81	653.512
19.82	653.512
19.83	653.517
19.84	653.517
19.85	653.526
19.86	653.526
19.87	653.533
19.88	653.533
19.89	653.533
19.9	653.533
19.91	653.533
19.92	653.533
19.93	653.533
19.94	653.533
19.95	653.538
19.96	653.538
19.97	653.547
19.98	653.547
19.99	653.554
20	653.554
20.01	653.554
20.02	653.554
20.03	653.554
20.04	653.554
20.05	653.554
20.06	653.554
20.07	653.594
20.08	653.594
20.09	653.672
20.1	653.672
20.11	653.714
20.12	653.714
20.13	653.714
20.14	653.714
20.15	653.772
20.16	653.772
20.17	653.888
20.18	653.888
20.19	653.962
20.2	653.962
20.21	653.972
20.22	653.972
20.23	653.979
20.24	653.979
20.25	653.979
20.26	653.979
20.27	654.013
20.28	654.013
20.29	654.083
20.3	654.083
20.31	654.125
20.32	654.125
20.33	654.139
20.34	654.139
20.35	654.159
20.36	654.159
20.37	654.187
20.38	654.187
20.39	654.208
20.4	654.208
20.41	654.222
20.42	654.222
20.43	654.229
20.44	654.229
20.45	654.229
20.46	654.229
20.47	654.236
20.48	654.236
20.49	654.25
20.5	654.25
20.51	654.257
20.52	654.257
20.53	654.257
20.54	654.257
20.55	654.261
20.56	654.261
20.57	654.271
20.58	654.271
20.59	654.278
20.6	654.278
20.61	654.278
20.62	654.278
20.63	654.278
20.64	654.278
20.65	654.278
20.66	654.278
20.67	654.282
20.68	654.282
20.69	654.292
20.7	654.292
20.71	654.299
20.72	654.299
20.73	654.299
20.74	654.299
20.75	654.299
20.76	654.299
20.77	654.299
20.78	654.299
20.79	654.303
20.8	654.303
20.81	654.312
20.82	654.312
20.83	654.319
20.84	654.319
20.85	654.319
20.86	654.319
20.87	654.319
20.88	654.319
20.89	654.319
20.9	654.319
20.91	654.359
20.92	654.359
20.93	654.438
20.94	654.438
20.95	654.479
20.96	654.479
20.97	654.479
20.98	654.479
20.99	654.537
21	654.537
21.01	654.653
21.02	654.653
21.03	654.728
21.04	654.728
21.05	654.737
21.06	654.737
21.07	654.744
21.08	654.744
21.09	654.744
21.1	654.744
21.11	654.779
21.12	654.779
21.13	654.848
21.14	654.848
21.15	654.89
21.16	654.89
21.17	654.904
21.18	654.904
21.19	654.925
21.2	654.925
21.21	654.953
21.22	654.953
21.23	654.974
21.24	654.974
21.25	654.987
21.26	654.987
21.27	654.994
21.28	654.994
21.29	654.994
21.3	654.994
21.31	655.001
21.32	655.001
21.33	655.015
21.34	655.015
21.35	655.022
21.36	655.022
21.37	655.022
21.38	655.022
21.39	655.027
21.4	655.027
21.41	655.036
21.42	655.036
21.43	655.043
21.44	655.043
21.45	655.043
21.46	655.043
21.47	655.043
21.48	655.043
21.49	655.043
21.5	655.043
21.51	655.048
21.52	655.048
21.53	655.057
21.54	655.057
21.55	655.064
21.56	655.064
21.57	655.064
21.58	655.064
21.59	655.064
21.6	655.064
21.61	655.064
21.62	655.064
21.63	655.069
21.64	655.069
21.65	655.078
21.66	655.078
21.67	655.085
21.68	655.085
21.69	655.085
21.7	655.085
21.71	655.085
21.72	655.085
21.73	655.085
21.74	655.085
21.75	655.124
21.76	655.124
21.77	655.203
21.78	655.203
21.79	655.245
21.8	655.245
21.81	655.245
21.82	655.245
21.83	655.303
21.84	655.303
21.85	655.419
21.86	655.419
21.87	655.493
21.88	655.493
21.89	655.502
21.9	655.502
21.91	655.516
21.92	655.516
21.93	655.53
21.94	655.53
21.95	655.572
21.96	655.572
21.97	655.641
21.98	655.641
21.99	655.683
22	655.683
22.01	655.697
22.02	655.697
22.03	655.725
22.04	655.725
22.05	655.767
22.06	655.767
22.07	655.795
22.08	655.795
22.09	655.808
22.1	655.808
22.11	655.822
22.12	655.822
22.13	655.836
22.14	655.836
22.15	655.85
22.16	655.85
22.17	655.864
22.18	655.864
22.19	655.871
22.2	655.871
22.21	655.871
22.22	655.871
22.23	655.878
22.24	655.878
22.25	655.892
22.26	655.892
22.27	655.899
22.28	655.899
22.29	655.899
22.3	655.899
22.31	655.904
22.32	655.904
22.33	655.913
22.34	655.913
22.35	655.92
22.36	655.92
22.37	655.92
22.38	655.92
22.39	655.92
22.4	655.92
22.41	655.92
22.42	655.92
22.43	655.924
22.44	655.924
22.45	655.934
22.46	655.934
22.47	655.941
22.48	655.941
22.49	655.941
22.5	655.941
22.51	655.941
22.52	655.941
22.53	655.941
22.54	655.941
22.55	655.945
22.56	655.945
22.57	655.955
22.58	655.955
22.59	655.962
22.6	655.962
22.61	655.962
22.62	655.962
22.63	655.962
22.64	655.962
22.65	655.962
22.66	655.962
22.67	656.001
22.68	656.001
22.69	656.08
22.7	656.08
22.71	656.122
22.72	656.122
22.73	656.122
22.74	656.122
22.75	656.18
22.76	656.18
22.77	656.296
22.78	656.296
22.79	656.37
22.8	656.37
22.81	656.379
22.82	656.379
22.83	656.386
22.84	656.386
22.85	656.386
22.86	656.386
22.87	656.421
22.88	656.421
22.89	656.49
22.9	656.49
22.91	656.532
22.92	656.532
22.93	656.546
22.94	656.546
22.95	656.567
22.96	656.567
22.97	656.595
22.98	656.595
22.99	656.616
23	656.616
23.01	656.63
23.02	656.63
23.03	656.636
23.04	656.636
23.05	656.636
23.06	656.636
23.07	656.643
23.08	656.643
23.09	656.657
23.1	656.657
23.11	656.664
23.12	656.664
23.13	656.664
23.14	656.664
23.15	656.669
23.16	656.669
23.17	656.678
23.18	656.678
23.19	656.685
23.2	656.685
23.21	656.685
23.22	656.685
23.23	656.685
23.24	656.685
23.25	656.685
23.26	656.685
23.27	656.69
23.28	656.69
23.29	656.699
23.3	656.699
23.31	656.706
23.32	656.706
23.33	656.706
23.34	656.706
23.35	656.706
23.36	656.706
23.37	656.706
23.38	656.706
23.39	656.711
23.4	656.711
23.41	656.72
23.42	656.72
23.43	656.727
23.44	656.727
23.45	656.727
23.46	656.727
23.47	656.727
23.48	656.727
23.49	656.727
23.5	656.727
23.51	656.766
23.52	656.766
23.53	656.845
23.54	656.845
23.55	656.887
23.56	656.887
23.57	656.887
23.58	656.887
23.59	656.945
23.6	656.945
23.61	657.061
23.62	657.061
23.63	657.135
23.64	657.135
23.65	657.144
23.66	657.144
23.67	657.158
23.68	657.158
23.69	657.172
23.7	657.172
23.71	657.214
23.72	657.214
23.73	657.284
23.74	657.284
23.75	657.325
23.76	657.325
23.77	657.339
23.78	657.339
23.79	657.367
23.8	657.367
23.81	657.409
23.82	657.409
23.83	657.437
23.84	657.437
23.85	657.451
23.86	657.451
23.87	657.464
23.88	657.464
23.89	657.478
23.9	657.478
23.91	657.492
23.92	657.492
23.93	657.506
23.94	657.506
23.95	657.513
23.96	657.513
23.97	657.513
23.98	657.513
23.99	657.52
24	657.52
24.01	657.534
24.02	657.534
24.03	657.541
24.04	657.541
24.05	657.541
24.06	657.541
24.07	657.546
24.08	657.546
24.09	657.555
24.1	657.555
24.11	657.562
24.12	657.562
24.13	657.562
24.14	657.562
24.15	657.562
24.16	657.562
24.17	657.562
24.18	657.562
24.19	657.567
24.2	657.567
24.21	657.576
24.22	657.576
24.23	657.583
24.24	657.583
24.25	657.583
24.26	657.583
24.27	657.583
24.28	657.583
24.29	657.583
24.3	657.583
24.31	657.587
24.32	657.587
24.33	657.597
24.34	657.597
24.35	657.604
24.36	657.604
24.37	657.604
24.38	657.604
24.39	657.604
24.4	657.604
24.41	657.604
24.42	657.604
24.43	657.643
24.44	657.643
24.45	657.722
24.46	657.722
24.47	657.764
24.48	657.764
24.49	657.764
24.5	657.764
24.51	657.822
24.52	657.822
24.53	657.938
24.54	657.938
24.55	658.012
24.56	658.012
24.57	658.021
24.58	658.021
24.59	658.028
24.6	658.028
24.61	658.028
24.62	658.028
24.63	658.063
24.64	658.063
24.65	658.132
24.66	658.132
24.67	658.174
24.68	658.174
24.69	658.188
24.7	658.188
24.71	658.209
24.72	658.209
24.73	658.237
24.74	658.237
24.75	658.258
24.76	658.258
24.77	658.272
24.78	658.272
24.79	658.279
24.8	658.279
24.81	658.279
24.82	658.279
24.83	658.286
24.84	658.286
24.85	658.299
24.86	658.299
24.87	658.306
24.88	658.306
24.89	658.306
24.9	658.306
24.91	658.311
24.92	658.311
24.93	658.32
24.94	658.32
24.95	658.327
24.96	658.327
24.97	658.327
24.98	658.327
24.99	658.327
25	658.327
25.01	658.327
25.02	658.327
25.03	658.332
25.04	658.332
25.05	658.341
25.06	658.341
25.07	658.348
25.08	658.348
25.09	658.348
25.1	658.348
25.11	658.348
25.12	658.348
25.13	658.348
25.14	658.348
25.15	658.353
25.16	658.353
25.17	658.362
25.18	658.362
25.19	658.369
25.2	658.369
25.21	658.369
25.22	658.369
25.23	658.369
25.24	658.369
25.25	658.369
25.26	658.369
25.27	658.408
25.28	658.408
25.29	658.487
25.3	658.487
25.31	658.529
25.32	658.529
25.33	658.529
25.34	658.529
25.35	658.587
25.36	658.587
25.37	658.703
25.38	658.703
25.39	658.777
25.4	658.777
25.41	658.786
25.42	658.786
25.43	658.793
25.44	658.793
25.45	658.793
25.46	658.793
25.47	658.828
25.48	658.828
25.49	658.898
25.5	658.898
25.51	658.94
25.52	658.94
25.53	658.953
25.54	658.953
25.55	658.974
25.56	658.974
25.57	659.002
25.58	659.002
25.59	659.023
25.6	659.023
25.61	659.037
25.62	659.037
25.63	659.044
25.64	659.044
25.65	659.044
25.66	659.044
25.67	659.051
25.68	659.051
25.69	659.065
25.7	659.065
25.71	659.072
25.72	659.072
25.73	659.072
25.74	659.072
25.75	659.076
25.76	659.076
25.77	659.086
25.78	659.086
25.79	659.093
25.8	659.093
25.81	659.093
25.82	659.093
25.83	659.093
25.84	659.093
25.85	659.093
25.86	659.093
25.87	659.097
25.88	659.097
25.89	659.107
25.9	659.107
25.91	659.114
25.92	659.114
25.93	659.114
25.94	659.114
25.95	659.114
25.96	659.114
25.97	659.114
25.98	659.114
25.99	659.118
26	659.118
26.01	659.127
26.02	659.127
26.03	659.134
26.04	659.134
26.05	659.134
26.06	659.134
26.07	659.134
26.08	659.134
26.09	659.134
26.1	659.134
26.11	659.174
26.12	659.174
26.13	659.253
26.14	659.253
26.15	659.294
26.16	659.294
26.17	659.294
26.18	659.294
26.19	659.352
26.2	659.352
26.21	659.468
26.22	659.468
26.23	659.543
26.24	659.543
26.25	659.552
26.26	659.552
26.27	659.566
26.28	659.566
26.29	659.58
26.3	659.58
26.31	659.621
26.32	659.621
26.33	659.691
26.34	659.691
26.35	659.733
26.36	659.733
26.37	659.747
26.38	659.747
26.39	659.775
26.4	659.775
26.41	659.816
26.42	659.816
26.43	659.844
26.44	659.844
26.45	659.858
26.46	659.858
26.47	659.872
26.48	659.872
26.49	659.886
26.5	659.886
26.51	659.9
26.52	659.9
26.53	659.914
26.54	659.914
26.55	659.921
26.56	659.921
26.57	659.921
26.58	659.921
26.59	659.928
26.6	659.928
26.61	659.942
26.62	659.942
26.63	659.948
26.64	659.948
26.65	659.948
26.66	659.948
26.67	659.953
26.68	659.953
26.69	659.962
26.7	659.962
26.71	659.969
26.72	659.969
26.73	659.969
26.74	659.969
26.75	659.969
26.76	659.969
26.77	659.969
26.78	659.969
26.79	659.974
26.8	659.974
26.81	659.983
26.82	659.983
26.83	659.99
26.84	659.99
26.85	659.99
26.86	659.99
26.87	659.99
26.88	659.99
26.89	659.99
26.9	659.99
26.91	659.995
26.92	659.995
26.93	660.004
26.94	660.004
26.95	660.011
26.96	660.011
26.97	660.011
26.98	660.011
26.99	660.011
27	660.011
27.01	660.011
27.02	660.011
27.03	660.051
27.04	660.051
27.05	660.129
27.06	660.129
27.07	660.171
27.08	660.171
27.09	660.171
27.1	660.171
27.11	660.229
27.12	660.229
27.13	660.345
27.14	660.345
27.15	660.419
27.16	660.419
27.17	660.429
27.18	660.429
27.19	660.436
27.2	660.436
27.21	660.436
27.22	660.436
27.23	660.47
27.24	660.47
27.25	660.54
27.26	660.54
27.27	660.582
27.28	660.582
27.29	660.596
27.3	660.596
27.31	660.616
27.32	660.616
27.33	660.644
27.34	660.644
27.35	660.665
27.36	660.665
27.37	660.679
27.38	660.679
27.39	660.686
27.4	660.686
27.41	660.686
27.42	660.686
27.43	660.693
27.44	660.693
27.45	660.707
27.46	660.707
27.47	660.714
27.48	660.714
27.49	660.714
27.5	660.714
27.51	660.719
27.52	660.719
27.53	660.728
27.54	660.728
27.55	660.735
27.56	660.735
27.57	660.735
27.58	660.735
27.59	660.735
27.6	660.735
27.61	660.735
27.62	660.735
27.63	660.739
27.64	660.739
27.65	660.749
27.66	660.749
27.67	660.756
27.68	660.756
27.69	660.756
27.7	660.756
27.71	660.756
27.72	660.756
27.73	660.756
27.74	660.756
27.75	660.76
27.76	660.76
27.77	660.77
27.78	660.77
27.79	660.776
27.8	660.776
27.81	660.776
27.82	660.776
27.83	660.776
27.84	660.776
27.85	660.776
27.86	660.776
27.87	660.816
27.88	660.816
27.89	660.895
27.9	660.895
27.91	660.937
27.92	660.937
27.93	660.937
27.94	660.937
27.95	660.995
27.96	660.995
27.97	661.11
27.98	661.11
27.99	661.185
28	661.185
28.01	661.194
28.02	661.194
28.03	661.208
28.04	661.208
28.05	661.222
28.06	661.222
28.07	661.264
28.08	661.264
28.09	661.333
28.1	661.333
28.11	661.375
28.12	661.375
28.13	661.389
28.14	661.389
28.15	661.417
28.16	661.417
28.17	661.458
28.18	661.458
28.19	661.486
28.2	661.486
28.21	661.5
28.22	661.5
28.23	661.514
28.24	661.514
28.25	661.528
28.26	661.528
28.27	661.542
28.28	661.542
28.29	661.556
28.3	661.556
28.31	661.563
28.32	661.563
28.33	661.563
28.34	661.563
28.35	661.57
28.36	661.57
28.37	661.584
28.38	661.584
28.39	661.591
28.4	661.591
28.41	661.591
28.42	661.591
28.43	661.595
28.44	661.595
28.45	661.604
28.46	661.604
28.47	661.611
28.48	661.611
28.49	661.611
28.5	661.611
28.51	661.611
28.52	661.611
28.53	661.611
28.54	661.611
28.55	661.616
28.56	661.616
28.57	661.625
28.58	661.625
28.59	661.632
28.6	661.632
28.61	661.632
28.62	661.632
28.63	661.632
28.64	661.632
28.65	661.632
28.66	661.632
28.67	661.637
28.68	661.637
28.69	661.646
28.7	661.646
28.71	661.653
28.72	661.653
28.73	661.653
28.74	661.653
28.75	661.653
28.76	661.653
28.77	661.653
28.78	661.653
28.79	661.693
28.8	661.693
28.81	661.771
28.82	661.771
28.83	661.813
28.84	661.813
28.85	661.813
28.86	661.813
28.87	661.871
28.88	661.871
28.89	661.987
28.9	661.987
28.91	662.061
28.92	662.061
28.93	662.071
28.94	662.071
28.95	662.078
28.96	662.078
28.97	662.078
28.98	662.078
28.99	662.112
29	662.112
29.01	662.182
29.02	662.182
29.03	662.224
29.04	662.224
29.05	662.238
29.06	662.238
29.07	662.259
29.08	662.259
29.09	662.286
29.1	662.286
29.11	662.307
29.12	662.307
29.13	662.321
29.14	662.321
29.15	662.328
29.16	662.328
29.17	662.328
29.18	662.328
29.19	662.335
29.2	662.335
29.21	662.349
29.22	662.349
29.23	662.356
29.24	662.356
29.25	662.356
29.26	662.356
29.27	662.361
29.28	662.361
29.29	662.37
29.3	662.37
29.31	662.377
29.32	662.377
29.33	662.377
29.34	662.377
29.35	662.377
29.36	662.377
29.37	662.377
29.38	662.377
29.39	662.381
29.4	662.381
29.41	662.391
29.42	662.391
29.43	662.398
29.44	662.398
29.45	662.398
29.46	662.398
29.47	662.398
29.48	662.398
29.49	662.398
29.5	662.398
29.51	662.402
29.52	662.402
29.53	662.412
29.54	662.412
29.55	662.419
29.56	662.419
29.57	662.419
29.58	662.419
29.59	662.419
29.6	662.419
29.61	662.419
29.62	662.419
29.63	662.458
29.64	662.458
29.65	662.537
29.66	662.537
29.67	662.579
29.68	662.579
29.69	662.579
29.7	662.579
29.71	662.637
29.72	662.637
29.73	662.753
29.74	662.753
29.75	662.827
29.76	662.827
29.77	662.836
29.78	662.836
29.79	662.843
29.8	662.843
29.81	662.843
29.82	662.843
29.83	662.878
29.84	662.878
29.85	662.947
29.86	662.947
29.87	662.989
29.88	662.989
29.89	663.003
29.9	663.003
29.91	663.024
29.92	663.024
29.93	663.052
29.94	663.052
29.95	663.073
29.96	663.073
29.97	663.087
29.98	663.087
29.99	663.094
30	663.094
30.01	663.094
30.02	663.094
30.03	663.1
30.04	663.1
30.05	663.114
30.06	663.114
30.07	663.121
30.08	663.121
30.09	663.121
30.1	663.121
30.11	663.126
30.12	663.126
30.13	663.135
30.14	663.135
30.15	663.142
30.16	663.142
30.17	663.142
30.18	663.142
30.19	663.142
30.2	663.142
30.21	663.142
30.22	663.142
30.23	663.147
30.24	663.147
30.25	663.156
30.26	663.156
30.27	663.163
30.28	663.163
30.29	663.163
30.3	663.163
30.31	663.163
30.32	663.163
30.33	663.163
30.34	663.163
30.35	663.168
30.36	663.168
30.37	663.177
30.38	663.177
30.39	663.184
30.4	663.184
30.41	663.184
30.42	663.184
30.43	663.184
30.44	663.184
30.45	663.184
30.46	663.184
30.47	663.223
30.48	663.223
30.49	663.302
30.5	663.302
30.51	663.344
30.52	663.344
30.53	663.344
30.54	663.344
30.55	663.402
30.56	663.402
30.57	663.518
30.58	663.518
30.59	663.592
30.6	663.592
30.61	663.601
30.62	663.601
30.63	663.615
30.64	663.615
30.65	663.629
30.66	663.629
30.67	663.671
30.68	663.671
30.69	663.741
30.7	663.741
30.71	663.782
30.72	663.782
30.73	663.796
30.74	663.796
30.75	663.824
30.76	663.824
30.77	663.866
30.78	663.866
30.79	663.894
30.8	663.894
30.81	663.908
30.82	663.908
30.83	663.922
30.84	663.922
30.85	663.935
30.86	663.935
30.87	663.949
30.88	663.949
30.89	663.963
30.9	663.963
30.91	663.97
30.92	663.97
30.93	663.97
30.94	663.97
30.95	663.977
30.96	663.977
30.97	663.991
30.98	663.991
30.99	663.998
31	663.998
31.01	663.998
31.02	663.998
31.03	664.003
31.04	664.003
31.05	664.012
31.06	664.012
31.07	664.019
31.08	664.019
31.09	664.019
31.1	664.019
31.11	664.019
31.12	664.019
31.13	664.019
31.14	664.019
31.15	664.024
31.16	664.024
31.17	664.033
31.18	664.033
31.19	664.04
31.2	664.04
31.21	664.04
31.22	664.04
31.23	664.04
31.24	664.04
31.25	664.04
31.26	664.04
31.27	664.044
31.28	664.044
31.29	664.054
31.3	664.054
31.31	664.061
31.32	664.061
31.33	664.061
31.34	664.061
31.35	664.061
31.36	664.061
31.37	664.061
31.38	664.061
31.39	664.1
31.4	664.1
31.41	664.179
31.42	664.179
31.43	664.221
31.44	664.221
31.45	664.221
31.46	664.221
31.47	664.279
31.48	664.279
31.49	664.395
31.5	664.395
31.51	664.469
31.52	664.469
31.53	664.478
31.54	664.478
31.55	664.485
31.56	664.485
31.57	664.485
31.58	664.485
31.59	664.52
31.6	664.52
31.61	664.589
31.62	664.589
31.63	664.631
31.64	664.631
31.65	664.645
31.66	664.645
31.67	664.666
31.68	664.666
31.69	664.694
31.7	664.694
31.71	664.715
31.72	664.715
31.73	664.729
31.74	664.729
31.75	664.736
31.76	664.736
31.77	664.736
31.78	664.736
31.79	664.743
31.8	664.743
31.81	664.756
31.82	664.756
31.83	664.763
31.84	664.763
31.85	664.763
31.86	664.763
31.87	664.768
31.88	664.768
31.89	664.777
31.9	664.777
31.91	664.784
31.92	664.784
31.93	664.784
31.94	664.784
31.95	664.784
31.96	664.784
31.97	664.784
31.98	664.784
31.99	664.789
32	664.789
32.01	664.798
32.02	664.798
32.03	664.805
32.04	664.805
32.05	664.805
32.06	664.805
32.07	664.805
32.08	664.805
32.09	664.805
32.1	664.805
32.11	664.81
32.12	664.81
32.13	664.819
32.14	664.819
32.15	664.826
32.16	664.826
32.17	664.826
32.18	664.826
32.19	664.826
32.2	664.826
32.21	664.826
32.22	664.826
32.23	664.865
32.24	664.865
32.25	664.944
32.26	664.944
32.27	664.986
32.28	664.986
32.29	664.986
32.3	664.986
32.31	665.044
32.32	665.044
32.33	665.16
32.34	665.16
32.35	665.234
32.36	665.234
32.37	665.244
32.38	665.244
32.39	665.257
32.4	665.257
32.41	665.271
32.42	665.271
32.43	665.313
32.44	665.313
32.45	665.383
32.46	665.383
32.47	665.424
32.48	665.424
32.49	665.438
32.5	665.438
32.51	665.466
32.52	665.466
32.53	665.508
32.54	665.508
32.55	665.536
32.56	665.536
32.57	665.55
32.58	665.55
32.59	665.564
32.6	665.564
32.61	665.578
32.62	665.578
32.63	665.591
32.64	665.591
32.65	665.605
32.66	665.605
32.67	665.612
32.68	665.612
32.69	665.612
32.7	665.612
32.71	665.619
32.72	665.619
32.73	665.633
32.74	665.633
32.75	665.64
32.76	665.64
32.77	665.64
32.78	665.64
32.79	665.645
32.8	665.645
32.81	665.654
32.82	665.654
32.83	665.661
32.84	665.661
32.85	665.661
32.86	665.661
32.87	665.661
32.88	665.661
32.89	665.661
32.9	665.661
32.91	665.666
32.92	665.666
32.93	665.675
32.94	665.675
32.95	665.682
32.96	665.682
32.97	665.682
32.98	665.682
32.99	665.682
33	665.682
33.01	665.682
33.02	665.682
33.03	665.687
33.04	665.687
33.05	665.696
33.06	665.696
33.07	665.703
33.08	665.703
33.09	665.703
33.1	665.703
33.11	665.703
33.12	665.703
33.13	665.703
33.14	665.703
33.15	665.742
33.16	665.742
33.17	665.821
33.18	665.821
33.19	665.863
33.2	665.863
33.21	665.863
33.22	665.863
33.23	665.921
33.24	665.921
33.25	666.037
33.26	666.037
33.27	666.111
33.28	666.111
33.29	666.12
33.3	666.12
33.31	666.127
33.32	666.127
33.33	666.127
33.34	666.127
33.35	666.162
33.36	666.162
33.37	666.232
33.38	666.232
33.39	666.273
33.4	666.273
33.41	666.287
33.42	666.287
33.43	666.308
33.44	666.308
33.45	666.336
33.46	666.336
33.47	666.357
33.48	666.357
33.49	666.371
33.5	666.371
33.51	666.378
33.52	666.378
33.53	666.378
33.54	666.378
33.55	666.385
33.56	666.385
33.57	666.399
33.58	666.399
33.59	666.406
33.6	666.406
33.61	666.406
33.62	666.406
33.63	666.41
33.64	666.41
33.65	666.419
33.66	666.419
33.67	666.426
33.68	666.426
33.69	666.426
33.7	666.426
33.71	666.426
33.72	666.426
33.73	666.426
33.74	666.426
33.75	666.431
33.76	666.431
33.77	666.44
33.78	666.44
33.79	666.447
33.8	666.447
33.81	666.447
33.82	666.447
33.83	666.447
33.84	666.447
33.85	666.447
33.86	666.447
33.87	666.452
33.88	666.452
33.89	666.461
33.9	666.461
33.91	666.468
33.92	666.468
33.93	666.468
33.94	666.468
33.95	666.468
33.96	666.468
33.97	666.468
33.98	666.468
33.99	666.508
34	666.508
34.01	666.586
34.02	666.586
34.03	666.628
34.04	666.628
34.05	666.628
34.06	666.628
34.07	666.686
34.08	666.686
34.09	666.802
34.1	666.802
34.11	666.876
34.12	666.876
34.13	666.886
34.14	666.886
34.15	666.893
34.16	666.893
34.17	666.893
34.18	666.893
34.19	666.927
34.2	666.927
34.21	666.997
34.22	666.997
34.23	667.039
34.24	667.039
34.25	667.053
34.26	667.053
34.27	667.073
34.28	667.073
34.29	667.101
34.3	667.101
34.31	667.122
34.32	667.122
34.33	667.136
34.34	667.136
34.35	667.143
34.36	667.143
34.37	667.143
34.38	667.143
34.39	667.15
34.4	667.15
34.41	667.164
34.42	667.164
34.43	667.171
34.44	667.171
34.45	667.171
34.46	667.171
34.47	667.176
34.48	667.176
34.49	667.185
34.5	667.185
34.51	667.192
34.52	667.192
34.53	667.192
34.54	667.192
34.55	667.192
34.56	667.192
34.57	667.192
34.58	667.192
34.59	667.196
34.6	667.196
34.61	667.206
34.62	667.206
34.63	667.213
34.64	667.213
34.65	667.213
34.66	667.213
34.67	667.213
34.68	667.213
34.69	667.213
34.7	667.213
34.71	667.217
34.72	667.217
34.73	667.227
34.74	667.227
34.75	667.234
34.76	667.234
34.77	667.234
34.78	667.234
34.79	667.234
34.8	667.234
34.81	667.234
34.82	667.234
34.83	667.273
34.84	667.273
34.85	667.352
34.86	667.352
34.87	667.394
34.88	667.394
34.89	667.394
34.9	667.394
34.91	667.452
34.92	667.452
34.93	667.568
34.94	667.568
34.95	667.642
34.96	667.642
34.97	667.651
34.98	667.651
34.99	667.665
35	667.665
35.01	667.679
35.02	667.679
35.03	667.721
35.04	667.721
35.05	667.79
35.06	667.79
35.07	667.832
35.08	667.832
35.09	667.846
35.1	667.846
35.11	667.874
35.12	667.874
35.13	667.915
35.14	667.915
35.15	667.943
35.16	667.943
35.17	667.957
35.18	667.957
35.19	667.971
35.2	667.971
35.21	667.985
35.22	667.985
35.23	667.999
35.24	667.999
35.25	668.013
35.26	668.013
35.27	668.02
35.28	668.02
35.29	668.02
35.3	668.02
35.31	668.027
35.32	668.027
35.33	668.041
35.34	668.041
35.35	668.048
35.36	668.048
35.37	668.048
35.38	668.048
