# Time(s)	Traffic(Mbps)
17.88	684.571
17.89	684.58
17.9	684.587
17.91	684.587
17.92	684.587
17.93	684.587
17.94	684.591
17.95	684.601
17.96	684.608
17.97	684.608
17.98	684.608
17.99	684.608
18	684.647
18.01	684.726
18.02	684.768
18.03	684.768
18.04	684.826
18.05	684.942
18.06	685.016
18.07	685.025
18.08	685.039
18.09	685.053
18.1	685.095
18.11	685.164
18.12	685.206
18.13	685.22
18.14	685.248
18.15	685.29
18.16	685.317
18.17	685.331
18.18	685.345
18.19	685.359
18.2	685.373
18.21	685.387
18.22	685.394
18.23	685.394
18.24	685.401
18.25	685.415
18.26	685.422
18.27	685.422
18.28	685.426
18.29	685.436
18.3	685.443
18.31	685.443
18.32	685.443
18.33	685.443
18.34	685.447
18.35	685.457
18.36	685.464
18.37	685.464
18.38	685.464
18.39	685.464
18.4	685.468
18.41	685.477
18.42	685.484
18.43	685.484
18.44	685.484
18.45	685.484
18.46	685.524
18.47	685.603
18.48	685.644
18.49	685.644
18.5	685.702
18.51	685.818
18.52	685.893
18.53	685.902
18.54	685.909
18.55	685.909
18.56	685.944
18.57	686.013
18.58	686.055
18.59	686.069
18.6	686.09
18.61	686.118
18.62	686.138
18.63	686.152
18.64	686.159
18.65	686.159
18.66	686.166
18.67	686.18
18.68	686.187
18.69	686.187
18.7	686.192
18.71	686.201
18.72	686.208
18.73	686.208
18.74	686.208
18.75	686.208
18.76	686.213
18.77	686.222
18.78	686.229
18.79	686.229
18.8	686.229
18.81	686.229
18.82	686.234
18.83	686.243
18.84	686.25
18.85	686.25
18.86	686.25
18.87	686.25
18.88	686.289
18.89	686.368
18.9	686.41
18.91	686.41
18.92	686.468
18.93	686.584
18.94	686.658
18.95	686.667
18.96	686.674
18.97	686.674
18.98	686.709
18.99	686.779
19	686.82
19.01	686.834
19.02	686.855
19.03	686.883
19.04	686.904
19.05	686.918
19.06	686.925
19.07	686.925
19.08	686.932
19.09	686.946
19.1	686.953
19.11	686.953
19.12	686.957
19.13	686.966
19.14	686.973
19.15	686.973
19.16	686.973
19.17	686.973
19.18	686.978
19.19	686.987
19.2	686.994
19.21	686.994
19.22	686.994
19.23	686.994
19.24	686.999
19.25	687.008
19.26	687.015
19.27	687.015
19.28	687.015
19.29	687.015
19.3	687.055
19.31	687.133
19.32	687.175
19.33	687.175
19.34	687.233
19.35	687.349
19.36	687.423
19.37	687.433
19.38	687.447
19.39	687.46
19.4	687.502
19.41	687.572
19.42	687.614
19.43	687.627
19.44	687.655
19.45	687.697
19.46	687.725
19.47	687.739
19.48	687.753
19.49	687.767
19.5	687.781
19.51	687.794
19.52	687.801
19.53	687.801
19.54	687.808
19.55	687.822
19.56	687.829
19.57	687.829
19.58	687.834
19.59	687.843
19.6	687.85
19.61	687.85
19.62	687.85
19.63	687.85
19.64	687.855
19.65	687.864
19.66	687.871
19.67	687.871
19.68	687.871
19.69	687.871
19.7	687.876
19.71	687.885
19.72	687.892
19.73	687.892
19.74	687.892
19.75	687.892
19.76	687.931
19.77	688.01
19.78	688.052
19.79	688.052
19.8	688.11
19.81	688.226
19.82	688.3
19.83	688.309
19.84	688.316
19.85	688.316
19.86	688.351
19.87	688.421
19.88	688.462
19.89	688.476
19.9	688.497
19.91	688.525
19.92	688.546
19.93	688.56
19.94	688.567
19.95	688.567
19.96	688.574
19.97	688.588
19.98	688.595
19.99	688.595
20	688.599
20.01	688.609
20.02	688.615
20.03	688.615
20.04	688.615
20.05	688.615
20.06	688.62
20.07	688.629
20.08	688.636
20.09	688.636
20.1	688.636
20.11	688.636
20.12	688.641
20.13	688.65
20.14	688.657
20.15	688.657
20.16	688.657
20.17	688.657
20.18	688.697
20.19	688.776
20.2	688.817
20.21	688.817
20.22	688.875
20.23	688.991
20.24	689.065
20.25	689.075
20.26	689.089
20.27	689.103
20.28	689.144
20.29	689.214
20.3	689.256
20.31	689.27
20.32	689.297
20.33	689.339
20.34	689.367
20.35	689.381
20.36	689.395
20.37	689.409
20.38	689.423
20.39	689.437
20.4	689.443
20.41	689.443
20.42	689.45
20.43	689.464
20.44	689.471
20.45	689.471
20.46	689.476
20.47	689.485
20.48	689.492
20.49	689.492
20.5	689.492
20.51	689.492
20.52	689.497
20.53	689.506
20.54	689.513
20.55	689.513
20.56	689.513
20.57	689.513
20.58	689.518
20.59	689.527
20.6	689.534
20.61	689.534
20.62	689.534
20.63	689.534
20.64	689.573
20.65	689.652
20.66	689.694
20.67	689.694
20.68	689.752
20.69	689.868
20.7	689.942
20.71	689.951
20.72	689.958
20.73	689.958
20.74	689.993
20.75	690.063
20.76	690.104
20.77	690.118
20.78	690.139
20.79	690.167
20.8	690.188
20.81	690.202
20.82	690.209
20.83	690.209
20.84	690.216
20.85	690.23
20.86	690.237
20.87	690.237
20.88	690.241
20.89	690.251
20.9	690.258
20.91	690.258
20.92	690.258
20.93	690.258
20.94	690.262
20.95	690.271
20.96	690.278
20.97	690.278
20.98	690.278
20.99	690.278
21	690.283
21.01	690.292
21.02	690.299
21.03	690.299
21.04	690.299
21.05	690.299
21.06	690.339
21.07	690.418
21.08	690.459
21.09	690.459
21.1	690.517
21.11	690.633
21.12	690.708
21.13	690.717
21.14	690.724
21.15	690.724
21.16	690.759
21.17	690.828
21.18	690.87
21.19	690.884
21.2	690.905
21.21	690.932
21.22	690.953
21.23	690.967
21.24	690.974
21.25	690.974
21.26	690.981
21.27	690.995
21.28	691.002
21.29	691.002
21.3	691.007
21.31	691.016
21.32	691.023
21.33	691.023
21.34	691.023
21.35	691.023
21.36	691.028
21.37	691.037
21.38	691.044
21.39	691.044
21.4	691.044
21.41	691.044
21.42	691.048
21.43	691.058
21.44	691.065
21.45	691.065
21.46	691.065
21.47	691.065
21.48	691.104
21.49	691.183
21.5	691.225
21.51	691.225
21.52	691.283
21.53	691.399
21.54	691.473
21.55	691.482
21.56	691.496
21.57	691.51
21.58	691.552
21.59	691.621
21.6	691.663
21.61	691.677
21.62	691.705
21.63	691.747
21.64	691.774
21.65	691.788
21.66	691.802
21.67	691.816
21.68	691.83
21.69	691.844
21.7	691.851
21.71	691.851
21.72	691.858
21.73	691.872
21.74	691.879
21.75	691.879
21.76	691.883
21.77	691.893
21.78	691.9
21.79	691.9
21.8	691.9
21.81	691.9
21.82	691.904
21.83	691.914
21.84	691.921
21.85	691.921
21.86	691.921
21.87	691.921
21.88	691.925
21.89	691.934
21.9	691.941
21.91	691.941
21.92	691.941
21.93	691.941
21.94	691.981
21.95	692.06
21.96	692.101
21.97	692.101
21.98	692.159
21.99	692.275
22	692.35
22.01	692.359
22.02	692.366
22.03	692.366
22.04	692.401
22.05	692.47
22.06	692.512
22.07	692.526
22.08	692.547
22.09	692.575
22.1	692.595
22.11	692.609
22.12	692.616
22.13	692.616
22.14	692.623
22.15	692.637
22.16	692.644
22.17	692.644
22.18	692.649
22.19	692.658
22.2	692.665
22.21	692.665
22.22	692.665
22.23	692.665
22.24	692.67
22.25	692.679
22.26	692.686
22.27	692.686
22.28	692.686
22.29	692.686
22.3	692.691
22.31	692.7
22.32	692.707
22.33	692.707
22.34	692.707
22.35	692.707
22.36	692.746
22.37	692.825
22.38	692.867
22.39	692.867
22.4	692.925
22.41	693.041
22.42	693.115
22.43	693.124
22.44	693.138
22.45	693.152
22.46	693.194
22.47	693.263
22.48	693.305
22.49	693.319
22.5	693.347
22.51	693.389
22.52	693.417
22.53	693.43
22.54	693.444
22.55	693.458
22.56	693.472
22.57	693.486
22.58	693.493
22.59	693.493
22.6	693.5
22.61	693.514
22.62	693.521
22.63	693.521
22.64	693.526
22.65	693.535
22.66	693.542
22.67	693.542
22.68	693.542
22.69	693.542
22.7	693.546
22.71	693.556
22.72	693.563
22.73	693.563
22.74	693.563
22.75	693.563
22.76	693.567
22.77	693.577
22.78	693.583
22.79	693.583
22.8	693.583
22.81	693.583
22.82	693.623
22.83	693.702
22.84	693.744
22.85	693.744
22.86	693.802
22.87	693.917
22.88	693.992
22.89	694.001
22.9	694.008
22.91	694.008
22.92	694.043
22.93	694.112
22.94	694.154
22.95	694.168
22.96	694.189
22.97	694.217
22.98	694.238
22.99	694.251
23	694.258
23.01	694.258
23.02	694.265
23.03	694.279
23.04	694.286
23.05	694.286
23.06	694.291
23.07	694.3
23.08	694.307
23.09	694.307
23.1	694.307
23.11	694.307
23.12	694.312
23.13	694.321
23.14	694.328
23.15	694.328
23.16	694.328
23.17	694.328
23.18	694.333
23.19	694.342
23.2	694.349
23.21	694.349
23.22	694.349
23.23	694.349
23.24	694.388
23.25	694.467
23.26	694.509
23.27	694.509
23.28	694.567
23.29	694.683
23.3	694.757
23.31	694.766
23.32	694.773
23.33	694.773
23.34	694.808
23.35	694.878
23.36	694.919
23.37	694.933
23.38	694.954
23.39	694.982
23.4	695.003
23.41	695.017
23.42	695.024
23.43	695.024
23.44	695.031
23.45	695.045
23.46	695.052
23.47	695.052
23.48	695.056
23.49	695.066
23.5	695.073
23.51	695.073
23.52	695.073
23.53	695.073
23.54	695.077
23.55	695.086
23.56	695.093
23.57	695.093
23.58	695.093
23.59	695.093
23.6	695.098
23.61	695.107
23.62	695.114
23.63	695.114
23.64	695.114
23.65	695.114
23.66	695.154
23.67	695.233
23.68	695.274
23.69	695.274
23.7	695.332
23.71	695.448
23.72	695.522
23.73	695.532
23.74	695.546
23.75	695.56
23.76	695.601
23.77	695.671
23.78	695.713
23.79	695.727
23.8	695.754
23.81	695.796
23.82	695.824
23.83	695.838
23.84	695.852
23.85	695.866
23.86	695.88
23.87	695.894
23.88	695.901
23.89	695.901
23.9	695.907
23.91	695.921
23.92	695.928
23.93	695.928
23.94	695.933
23.95	695.942
23.96	695.949
23.97	695.949
23.98	695.949
23.99	695.949
24	695.954
24.01	695.963
24.02	695.97
24.03	695.97
24.04	695.97
24.05	695.97
24.06	695.975
24.07	695.984
24.08	695.991
24.09	695.991
24.1	695.991
24.11	695.991
24.12	696.03
24.13	696.109
24.14	696.151
24.15	696.151
24.16	696.209
24.17	696.325
24.18	696.399
24.19	696.408
24.2	696.415
24.21	696.415
24.22	696.45
24.23	696.52
24.24	696.562
24.25	696.575
24.26	696.596
24.27	696.624
24.28	696.645
24.29	696.659
24.3	696.666
24.31	696.666
24.32	696.673
24.33	696.687
24.34	696.694
24.35	696.694
24.36	696.698
24.37	696.708
24.38	696.715
24.39	696.715
24.4	696.715
24.41	696.715
24.42	696.719
24.43	696.729
24.44	696.735
24.45	696.735
24.46	696.735
24.47	696.735
24.48	696.74
24.49	696.749
24.5	696.756
24.51	696.756
24.52	696.756
24.53	696.756
24.54	696.796
24.55	696.875
24.56	696.916
24.57	696.916
24.58	696.974
24.59	697.09
24.6	697.165
24.61	697.174
24.62	697.188
24.63	697.202
24.64	697.243
24.65	697.313
24.66	697.355
24.67	697.369
24.68	697.396
24.69	697.438
24.7	697.466
24.71	697.48
24.72	697.494
24.73	697.508
24.74	697.522
24.75	697.536
24.76	697.543
24.77	697.543
24.78	697.55
24.79	697.563
24.8	697.57
24.81	697.57
24.82	697.575
24.83	697.584
24.84	697.591
24.85	697.591
24.86	697.591
24.87	697.591
24.88	697.596
24.89	697.605
24.9	697.612
24.91	697.612
24.92	697.612
24.93	697.612
24.94	697.617
24.95	697.626
24.96	697.633
24.97	697.633
24.98	697.633
24.99	697.633
25	697.672
25.01	697.751
25.02	697.793
25.03	697.793
25.04	697.851
25.05	697.967
25.06	698.041
25.07	698.051
25.08	698.057
25.09	698.057
25.1	698.092
25.11	698.162
25.12	698.204
25.13	698.218
25.14	698.238
25.15	698.266
25.16	698.287
25.17	698.301
25.18	698.308
25.19	698.308
25.2	698.315
25.21	698.329
25.22	698.336
25.23	698.336
25.24	698.34
25.25	698.35
25.26	698.357
25.27	698.357
25.28	698.357
25.29	698.357
25.3	698.361
25.31	698.371
25.32	698.378
25.33	698.378
25.34	698.378
25.35	698.378
25.36	698.382
25.37	698.391
25.38	698.398
25.39	698.398
25.4	698.398
25.41	698.398
25.42	698.438
25.43	698.517
25.44	698.558
25.45	698.558
25.46	698.616
25.47	698.732
25.48	698.807
25.49	698.816
25.5	698.823
25.51	698.823
25.52	698.858
25.53	698.927
25.54	698.969
25.55	698.983
25.56	699.004
25.57	699.032
25.58	699.052
25.59	699.066
25.6	699.073
25.61	699.073
25.62	699.08
25.63	699.094
25.64	699.101
25.65	699.101
25.66	699.106
25.67	699.115
25.68	699.122
25.69	699.122
25.7	699.122
25.71	699.122
25.72	699.127
25.73	699.136
25.74	699.143
25.75	699.143
25.76	699.143
25.77	699.143
25.78	699.148
25.79	699.157
25.8	699.164
25.81	699.164
25.82	699.164
25.83	699.164
25.84	699.203
25.85	699.282
25.86	699.324
25.87	699.324
25.88	699.382
25.89	699.498
25.9	699.572
25.91	699.581
25.92	699.595
25.93	699.609
25.94	699.651
25.95	699.72
25.96	699.762
25.97	699.776
25.98	699.804
25.99	699.846
26	699.874
26.01	699.887
26.02	699.901
26.03	699.915
26.04	699.929
26.05	699.943
26.06	699.95
26.07	699.95
26.08	699.957
26.09	699.971
26.1	699.978
26.11	699.978
26.12	699.983
26.13	699.992
26.14	699.999
26.15	699.999
26.16	699.999
26.17	699.999
26.18	700.003
26.19	700.013
26.2	700.02
26.21	700.02
26.22	700.02
26.23	700.02
26.24	700.024
26.25	700.034
26.26	700.041
26.27	700.041
26.28	700.041
26.29	700.041
26.3	700.08
26.31	700.159
26.32	700.201
26.33	700.201
26.34	700.259
26.35	700.375
26.36	700.449
26.37	700.458
26.38	700.465
26.39	700.465
26.4	700.5
26.41	700.569
26.42	700.611
26.43	700.625
26.44	700.646
26.45	700.674
26.46	700.695
26.47	700.708
26.48	700.715
26.49	700.715
26.5	700.722
26.51	700.736
26.52	700.743
26.53	700.743
26.54	700.748
26.55	700.757
26.56	700.764
26.57	700.764
26.58	700.764
26.59	700.764
26.6	700.769
26.61	700.778
26.62	700.785
26.63	700.785
26.64	700.785
26.65	700.785
26.66	700.79
26.67	700.799
26.68	700.806
26.69	700.806
26.7	700.806
26.71	700.806
26.72	700.845
26.73	700.924
26.74	700.966
26.75	700.966
26.76	701.024
26.77	701.14
26.78	701.214
26.79	701.223
26.8	701.237
26.81	701.251
26.82	701.293
26.83	701.363
26.84	701.404
26.85	701.418
26.86	701.446
26.87	701.488
26.88	701.516
26.89	701.53
26.9	701.543
26.91	701.557
26.92	701.571
26.93	701.585
26.94	701.592
26.95	701.592
26.96	701.599
26.97	701.613
26.98	701.62
26.99	701.62
27	701.625
27.01	701.634
27.02	701.641
27.03	701.641
27.04	701.641
27.05	701.641
27.06	701.646
27.07	701.655
27.08	701.662
27.09	701.662
27.1	701.662
27.11	701.662
27.12	701.666
27.13	701.676
27.14	701.683
27.15	701.683
27.16	701.683
27.17	701.683
27.18	701.722
27.19	701.801
27.2	701.843
27.21	701.843
27.22	701.901
27.23	702.017
27.24	702.091
27.25	702.1
27.26	702.107
27.27	702.107
27.28	702.142
27.29	702.211
27.3	702.253
27.31	702.267
27.32	702.288
27.33	702.316
27.34	702.337
27.35	702.351
27.36	702.358
27.37	702.358
27.38	702.365
27.39	702.378
27.4	702.385
27.41	702.385
27.42	702.39
27.43	702.399
27.44	702.406
27.45	702.406
27.46	702.406
27.47	702.406
27.48	702.411
27.49	702.42
27.5	702.427
27.51	702.427
27.52	702.427
27.53	702.427
27.54	702.432
27.55	702.441
27.56	702.448
27.57	702.448
27.58	702.448
27.59	702.448
27.6	702.487
27.61	702.566
27.62	702.608
27.63	702.608
27.64	702.666
27.65	702.782
27.66	702.856
27.67	702.865
27.68	702.872
27.69	702.872
27.7	702.907
27.71	702.977
27.72	703.019
27.73	703.032
27.74	703.053
27.75	703.081
27.76	703.102
27.77	703.116
27.78	703.123
27.79	703.123
27.8	703.13
27.81	703.144
27.82	703.151
27.83	703.151
27.84	703.155
27.85	703.165
27.86	703.172
27.87	703.172
27.88	703.172
27.89	703.172
27.9	703.176
27.91	703.186
27.92	703.193
27.93	703.193
27.94	703.193
27.95	703.193
27.96	703.197
27.97	703.206
27.98	703.213
27.99	703.213
28	703.213
28.01	703.213
28.02	703.253
28.03	703.332
28.04	703.373
28.05	703.373
28.06	703.431
28.07	703.547
28.08	703.622
28.09	703.631
28.1	703.645
28.11	703.659
28.12	703.7
28.13	703.77
28.14	703.812
28.15	703.826
28.16	703.854
28.17	703.895
28.18	703.923
28.19	703.937
28.2	703.951
28.21	703.965
28.22	703.979
28.23	703.993
28.24	704
28.25	704
28.26	704.007
28.27	704.021
28.28	704.027
28.29	704.027
28.3	704.032
28.31	704.041
28.32	704.048
28.33	704.048
28.34	704.048
28.35	704.048
28.36	704.053
28.37	704.062
28.38	704.069
28.39	704.069
28.4	704.069
28.41	704.069
28.42	704.074
28.43	704.083
28.44	704.09
28.45	704.09
28.46	704.09
28.47	704.09
28.48	704.13
28.49	704.208
28.5	704.25
28.51	704.25
28.52	704.308
28.53	704.424
28.54	704.498
28.55	704.508
28.56	704.515
28.57	704.515
28.58	704.549
28.59	704.619
28.6	704.661
28.61	704.675
28.62	704.695
28.63	704.723
28.64	704.744
28.65	704.758
28.66	704.765
28.67	704.765
28.68	704.772
28.69	704.786
28.7	704.793
28.71	704.793
28.72	704.797
28.73	704.807
28.74	704.814
28.75	704.814
28.76	704.814
28.77	704.814
28.78	704.818
28.79	704.828
28.8	704.835
28.81	704.835
28.82	704.835
28.83	704.835
28.84	704.839
28.85	704.849
28.86	704.855
28.87	704.855
28.88	704.855
28.89	704.855
28.9	704.895
28.91	704.974
28.92	705.016
28.93	705.016
28.94	705.073
28.95	705.189
28.96	705.264
28.97	705.273
28.98	705.287
28.99	705.301
29	705.343
29.01	705.412
29.02	705.454
29.03	705.468
29.04	705.496
29.05	705.537
29.06	705.565
29.07	705.579
29.08	705.593
29.09	705.607
29.1	705.621
29.11	705.635
29.12	705.642
29.13	705.642
29.14	705.649
29.15	705.663
29.16	705.67
29.17	705.67
29.18	705.674
29.19	705.683
29.2	705.69
29.21	705.69
29.22	705.69
29.23	705.69
29.24	705.695
29.25	705.704
29.26	705.711
29.27	705.711
29.28	705.711
29.29	705.711
29.3	705.716
29.31	705.725
29.32	705.732
29.33	705.732
29.34	705.732
29.35	705.732
29.36	705.772
29.37	705.85
29.38	705.892
29.39	705.892
29.4	705.95
29.41	706.066
29.42	706.14
29.43	706.15
29.44	706.157
29.45	706.157
29.46	706.191
29.47	706.261
29.48	706.303
29.49	706.317
29.5	706.338
29.51	706.365
29.52	706.386
29.53	706.4
29.54	706.407
29.55	706.407
29.56	706.414
29.57	706.428
29.58	706.435
29.59	706.435
29.6	706.44
29.61	706.449
29.62	706.456
29.63	706.456
29.64	706.456
29.65	706.456
29.66	706.46
29.67	706.47
29.68	706.477
29.69	706.477
29.7	706.477
29.71	706.477
29.72	706.481
29.73	706.491
29.74	706.498
29.75	706.498
29.76	706.498
29.77	706.498
29.78	706.537
29.79	706.616
29.8	706.658
29.81	706.658
29.82	706.716
29.83	706.832
29.84	706.906
29.85	706.915
29.86	706.922
29.87	706.922
29.88	706.957
29.89	707.026
29.9	707.068
29.91	707.082
29.92	707.103
29.93	707.131
29.94	707.152
29.95	707.166
29.96	707.172
29.97	707.172
29.98	707.179
29.99	707.193
30	707.2
30.01	707.2
30.02	707.205
30.03	707.214
30.04	707.221
30.05	707.221
30.06	707.221
30.07	707.221
30.08	707.226
30.09	707.235
30.1	707.242
30.11	707.242
30.12	707.242
30.13	707.242
30.14	707.247
30.15	707.256
30.16	707.263
30.17	707.263
30.18	707.263
30.19	707.263
30.2	707.302
30.21	707.381
30.22	707.423
30.23	707.423
30.24	707.481
30.25	707.597
30.26	707.671
30.27	707.68
30.28	707.694
30.29	707.708
30.3	707.75
30.31	707.82
30.32	707.861
30.33	707.875
30.34	707.903
30.35	707.945
30.36	707.973
30.37	707.987
30.38	708
30.39	708.014
30.4	708.028
30.41	708.042
30.42	708.049
30.43	708.049
30.44	708.056
30.45	708.07
30.46	708.077
30.47	708.077
30.48	708.082
30.49	708.091
30.5	708.098
30.51	708.098
30.52	708.098
30.53	708.098
30.54	708.103
30.55	708.112
30.56	708.119
30.57	708.119
30.58	708.119
30.59	708.119
30.6	708.123
30.61	708.133
30.62	708.14
30.63	708.14
30.64	708.14
30.65	708.14
30.66	708.179
30.67	708.258
30.68	708.3
30.69	708.3
30.7	708.358
30.71	708.474
30.72	708.548
30.73	708.557
30.74	708.564
30.75	708.564
30.76	708.599
30.77	708.668
30.78	708.71
30.79	708.724
30.8	708.745
30.81	708.773
30.82	708.794
30.83	708.808
30.84	708.815
30.85	708.815
30.86	708.822
30.87	708.835
30.88	708.842
30.89	708.842
30.9	708.847
30.91	708.856
30.92	708.863
30.93	708.863
30.94	708.863
30.95	708.863
30.96	708.868
30.97	708.877
30.98	708.884
30.99	708.884
31	708.884
31.01	708.884
31.02	708.889
31.03	708.898
31.04	708.905
31.05	708.905
31.06	708.905
31.07	708.905
31.08	708.944
31.09	709.023
31.1	709.065
31.11	709.065
31.12	709.123
31.13	709.239
31.14	709.313
31.15	709.323
31.16	709.336
31.17	709.35
31.18	709.392
31.19	709.462
31.2	709.503
31.21	709.517
31.22	709.545
31.23	709.587
31.24	709.615
31.25	709.629
31.26	709.643
31.27	709.656
31.28	709.67
31.29	709.684
31.3	709.691
31.31	709.691
31.32	709.698
31.33	709.712
31.34	709.719
31.35	709.719
31.36	709.724
31.37	709.733
31.38	709.74
31.39	709.74
31.4	709.74
31.41	709.74
31.42	709.745
31.43	709.754
31.44	709.761
31.45	709.761
31.46	709.761
31.47	709.761
31.48	709.766
31.49	709.775
31.5	709.782
31.51	709.782
31.52	709.782
31.53	709.782
31.54	709.821
31.55	709.9
31.56	709.942
31.57	709.942
31.58	710
31.59	710.116
31.6	710.19
31.61	710.199
31.62	710.206
31.63	710.206
31.64	710.241
31.65	710.311
31.66	710.352
31.67	710.366
31.68	710.387
31.69	710.415
31.7	710.436
31.71	710.45
31.72	710.457
31.73	710.457
31.74	710.464
31.75	710.478
31.76	710.484
31.77	710.484
31.78	710.489
31.79	710.498
31.8	710.505
31.81	710.505
31.82	710.505
31.83	710.505
31.84	710.51
31.85	710.519
31.86	710.526
31.87	710.526
31.88	710.526
31.89	710.526
31.9	710.531
31.91	710.54
31.92	710.547
31.93	710.547
31.94	710.547
31.95	710.547
31.96	710.587
31.97	710.665
31.98	710.707
31.99	710.707
32	710.765
32.01	710.881
32.02	710.955
32.03	710.965
32.04	710.972
32.05	710.972
32.06	711.006
32.07	711.076
32.08	711.118
32.09	711.132
32.1	711.152
32.11	711.18
32.12	711.201
32.13	711.215
32.14	711.222
32.15	711.222
32.16	711.229
32.17	711.243
32.18	711.25
32.19	711.25
32.2	711.255
32.21	711.264
32.22	711.271
32.23	711.271
32.24	711.271
32.25	711.271
32.26	711.275
32.27	711.285
32.28	711.292
32.29	711.292
32.3	711.292
32.31	711.292
32.32	711.296
32.33	711.306
32.34	711.312
32.35	711.312
32.36	711.312
32.37	711.312
32.38	711.352
32.39	711.431
32.4	711.473
32.41	711.473
32.42	711.531
32.43	711.646
32.44	711.721
32.45	711.73
32.46	711.744
32.47	711.758
32.48	711.8
32.49	711.869
32.5	711.911
32.51	711.925
32.52	711.953
32.53	711.994
32.54	712.022
32.55	712.036
32.56	712.05
32.57	712.064
32.58	712.078
32.59	712.092
32.6	712.099
32.61	712.099
32.62	712.106
32.63	712.12
32.64	712.127
32.65	712.127
32.66	712.131
32.67	712.141
32.68	712.147
32.69	712.147
32.7	712.147
32.71	712.147
32.72	712.152
32.73	712.161
32.74	712.168
32.75	712.168
32.76	712.168
32.77	712.168
32.78	712.173
32.79	712.182
32.8	712.189
32.81	712.189
32.82	712.189
32.83	712.189
32.84	712.229
32.85	712.307
32.86	712.349
32.87	712.349
32.88	712.407
32.89	712.523
32.9	712.597
32.91	712.607
32.92	712.614
32.93	712.614
32.94	712.648
32.95	712.718
32.96	712.76
32.97	712.774
32.98	712.795
32.99	712.822
33	712.843
33.01	712.857
33.02	712.864
33.03	712.864
33.04	712.871
33.05	712.885
33.06	712.892
33.07	712.892
33.08	712.897
33.09	712.906
33.1	712.913
33.11	712.913
33.12	712.913
33.13	712.913
33.14	712.917
33.15	712.927
33.16	712.934
33.17	712.934
33.18	712.934
33.19	712.934
33.2	712.938
33.21	712.948
33.22	712.955
33.23	712.955
33.24	712.955
33.25	712.955
33.26	712.994
33.27	713.073
33.28	713.115
33.29	713.115
33.3	713.173
33.31	713.289
33.32	713.363
33.33	713.372
33.34	713.386
33.35	713.4
33.36	713.442
33.37	713.511
33.38	713.553
33.39	713.567
33.4	713.595
33.41	713.636
33.42	713.664
33.43	713.678
33.44	713.692
33.45	713.706
33.46	713.72
33.47	713.734
33.48	713.741
33.49	713.741
33.5	713.748
33.51	713.762
33.52	713.769
33.53	713.769
33.54	713.773
33.55	713.783
33.56	713.79
33.57	713.79
33.58	713.79
33.59	713.79
33.6	713.794
33.61	713.803
33.62	713.81
33.63	713.81
33.64	713.81
33.65	713.81
33.66	713.815
33.67	713.824
33.68	713.831
33.69	713.831
33.7	713.831
33.71	713.831
33.72	713.871
33.73	713.95
33.74	713.991
33.75	713.991
33.76	714.049
33.77	714.165
33.78	714.24
33.79	714.249
33.8	714.256
33.81	714.256
33.82	714.291
33.83	714.36
33.84	714.402
33.85	714.416
33.86	714.437
33.87	714.464
33.88	714.485
33.89	714.499
33.9	714.506
33.91	714.506
33.92	714.513
33.93	714.527
33.94	714.534
33.95	714.534
33.96	714.539
33.97	714.548
33.98	714.555
33.99	714.555
34	714.555
34.01	714.555
34.02	714.56
34.03	714.569
34.04	714.576
34.05	714.576
34.06	714.576
34.07	714.576
34.08	714.58
34.09	714.59
34.1	714.597
34.11	714.597
34.12	714.597
34.13	714.597
34.14	714.636
34.15	714.715
34.16	714.757
34.17	714.757
34.18	714.815
34.19	714.931
34.2	715.005
34.21	715.014
34.22	715.021
34.23	715.021
34.24	715.056
34.25	715.125
34.26	715.167
34.27	715.181
34.28	715.202
34.29	715.23
34.3	715.251
34.31	715.265
34.32	715.272
34.33	715.272
34.34	715.279
34.35	715.292
34.36	715.299
34.37	715.299
34.38	715.304
34.39	715.313
34.4	715.32
34.41	715.32
34.42	715.32
34.43	715.32
34.44	715.325
34.45	715.334
34.46	715.341
34.47	715.341
34.48	715.341
34.49	715.341
34.5	715.346
34.51	715.355
34.52	715.362
34.53	715.362
34.54	715.362
34.55	715.362
34.56	715.401
34.57	715.48
34.58	715.522
34.59	715.522
34.6	715.58
34.61	715.696
34.62	715.77
34.63	715.78
34.64	715.793
34.65	715.807
34.66	715.849
34.67	715.919
34.68	715.96
34.69	715.974
34.7	716.002
34.71	716.044
34.72	716.072
34.73	716.086
34.74	716.1
34.75	716.114
34.76	716.127
34.77	716.141
34.78	716.148
34.79	716.148
34.8	716.155
34.81	716.169
34.82	716.176
34.83	716.176
34.84	716.181
34.85	716.19
34.86	716.197
34.87	716.197
34.88	716.197
34.89	716.197
34.9	716.202
34.91	716.211
34.92	716.218
34.93	716.218
34.94	716.218
34.95	716.218
34.96	716.223
34.97	716.232
34.98	716.239
34.99	716.239
35	716.239
35.01	716.239
35.02	716.278
35.03	716.357
35.04	716.399
35.05	716.399
35.06	716.457
35.07	716.573
35.08	716.647
35.09	716.656
35.1	716.663
35.11	716.663
35.12	716.698
35.13	716.768
35.14	716.809
35.15	716.823
35.16	716.844
35.17	716.872
35.18	716.893
35.19	716.907
35.2	716.914
35.21	716.914
35.22	716.921
35.23	716.935
35.24	716.942
35.25	716.942
35.26	716.946
35.27	716.955
35.28	716.962
35.29	716.962
35.3	716.962
35.31	716.962
35.32	716.967
35.33	716.976
35.34	716.983
35.35	716.983
35.36	716.983
35.37	716.983
35.38	716.988
35.39	716.997
35.4	717.004
